country,url,title,timestamp,date,date_str,content,content_summary
bangladesh,https://www.indiatvnews.com/sports/cricket/former-bangladesh-captain-habibul-bashar-tests-positive-for-covid-19-664578,Former Bangladesh captain Habibul Bashar tests positive for COVID-19,"November 13, 2020, 02:09 PM",2020-11-13,13-11-2020,"Former Bangladesh captain Habibul Bashar has tested positive for the dreaded COVID-19 and is currently in home quarantine, according to a report here.   Bashar, a current national selector, is the latest to get infected following positive test results of Test captain Mominul Haque and all-rounder Mahmudullah Riyad earlier this week. ""I was really careful, but still I got infected,"" Bashar told Bangla Tribune. ""There's nothing we can do. The virus won't let go of anyone. I felt feverish from Monday, and then it got to 102 degrees. It continued into Tuesday, so I tested on Wednesday morning and received the result in the evening."" The 48-year-old, who has played 50 Tests and 111 ODIs for his country, was a regular during training and matches at the Sher-e-Bangla National Stadium in the last few months. He is hoping to recover ahead of the Bangabandhu T20 Cup later this month.    Related StoriesBangladesh ports warned against continued rainsThree Under-19 Bangladesh cricketers test positive for COVID-19Bangladesh T20I skipper Mahmudullah tests positive for COVID-19 Some of the other Bangladesh stars who have recovered from COVID-19 are Mashrafe Mortaza, Abu Jayed and Saif Hassan.","Bashar, a current national selector, is the latest to get infected following positive test results of Test captain Mominul Haque and all-rounder Mahmudullah Riyad."
bangladesh,https://www.indiatvnews.com/sports/cricket/bangladesh-t20i-skipper-mahmudullah-tests-positive-for-covid-19-663283,Bangladesh T20I skipper Mahmudullah tests positive for COVID-19,"November 08, 2020, 12:47 PM",2020-11-08,8-11-2020,"Bangladesh T20I captain Mahmudullah has tested positive for coronavirus. According to a report in Dhaka Tribune, the all-rounder is currently staying at his home under isolation.   Meanwhile, a Bangladesh Cricket Board (BCB) official confirmed to Cricbuzz that Mahmudullah will not be able to take part in the upcoming play-offs of the Pakistan Super League (PSL). Mahmudullah and Tamim Iqbal were to play in the fifth PSL edition which will resume from November 14 and run until November 17. Multan Sultans had picked Mahmudullah in place of Moeen Ali while Lahore Qalanders had brought in Tamim to replace Chris Lynn. The tournament, played in February-March, was put on hold following the outbreak of coronavirus right after the league stage was done. PSL 2020 was the first event to be held entirely in Pakistan since its inception in 2016. Mahmudullah, 34, has so far played 49 Tests, 188 ODIs and 87 T20Is for Bangladesh. He has scored over 8,000 international runs besides picking 150 wickets.","Mahmudullah, 34, has so far played 49 Tests, 188 ODIs and 87 T20Is for Bangladesh. He has scored over 8,000 international runs besides picking 150 wickets."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-opens-first-madrasa-for-transgenders-663118,Bangladesh opens first madrasa for transgenders,"November 07, 2020, 03:25 PM",2020-11-07,7-11-2020,"A madrasa has been opened for transgenders in Bangladesh's capital city Dhaka, believed to be the first-of-its-kind initiative for the community in the Muslim-majority country. More than 100 students of any age can study in the non-residential Islamic school, Dawatul Quran Third Gender Madrasa, at Lohar Bridge Dhal in Kamrangirchar, the bdnews24.com reported. At the inauguration on Friday, 40 transgender people joined.   Besides the Islamic teachings, the madrasa authorities also plan to launch a separate department of technical education for the transgender people. The government passed a policy in 2013 recognising the members of the Hijra community as of the “third gender”. The Election Commission allowed the registration of the transgender people as “third gender” voters the following year. They have stood in elections as well. Abdul Aziz Husaini, one of the 10 trainers at the madrasa, said that it is a memorable day for the entire world because the first known Islamic school for the transgender people has been launched, the news website reported. “They face deprivation, neglect in society. They can’t even say their prayers at the mosque. They will be given lessons from the Quran now. Their technical education will begin later,” he was quoted as saying. The trainers are already teaching the transgender people the Quran at eight places in the city, he said. Mitu, the president of Hijra Kalyan Foundation, said the transgender people would become assets if they could be employed. Nishi, a 27-year old transgender person from Bikrampur, said she had gone to school and moktob, a community-based Islamic school, when she was a child, but no one allowed her into the school and the moktob when the people came to know she was a transgender. “I left home when I was 5 to 6 years old. I’ve stepped into a madrasa again after so many years. It’s a moment of immense joy for me,” she said. She said she liked to do makeup and sewing, and would like to take to these trades if she got the opportunity. “I want to learn something before entering the job market. I won’t need to look around for a livelihood then,” Nishi said.","A madrasa has been opened for transgenders in Bangladesh's capital city Dhaka, believed to be the first-of-its-kind initiative for the community in the Muslim-majority country."
bangladesh,https://www.indiatvnews.com/sports/cricket/three-under-19-bangladesh-cricketers-test-positive-for-covid-19-658665,Three Under-19 Bangladesh cricketers test positive for COVID-19,"October 21, 2020, 01:49 PM",2020-10-21,21-10-2020,"Amid the coronavirus debacle across the world, three Bangladesh U-19 national team cricketers have tested positive for the novel coronavirus, while 15 others are symptomatic, according to a newspaper report byDhaka-based 'The Business Standard'. The sport has so farwitnessed multiple instances where a player or a member of the coaching staff has contracted the virus.   The newspaper quoted Bangladesh Cricket Board (BCB) game development manager AEM Kawser saying that all the players were part of the training camp being held at the Bangladesh Krira Shikkha Protisthan (BKSP) as a part of Junior Asia Cup preparations, a tournament which now stands cancelled. ""According to our protocol, we have to isolate everyone who has come into contact with symptomatic persons,"" said Kawser. ""There were a few symptomatic cases so we had to isolate their room-mates, as well as those they did nets with. Our medical team told us that there are three, who were found to be positive. We cannot reveal the names, but we have isolated them and those who came in contact with them."" The coronavirus positive results have forced the BCB to shut down the camp. However, there areplans to re-organise it next month after further tests and development. The U-19 Asia Cup, originally scheduled to be held in the UAE next month, has also been postponed in the wake of the pandemic. ""We are not running the camp since the Asia Cup has been postponed. In addition, there is a bit of risk now, so we have closed the camp and will only start the camp when things improve in November,"" Kawser further said.",The coronavirus positive results have forced the BCB to shut down the camp.
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-heavy-rains-bay-of-bengal-imd-weather-department-652309,Bangladesh ports warned against continued rains,"September 26, 2020, 12:36 PM",2020-09-26,26-9-2020,"The Bangladesh Meteorological Department has asked the maritime ports to continue with the Local Cautionary Signal No. 3 as strong monsoon persists over the North Bay of Bengal, the media reported. Deep convection is taking place while squally weather may affect the ports, North Bay and adjoining coastal areas, bdnews24 quoted the Met Office as saying on Friday.   It advised all fishing boats and trawlers over North Bay to remain close to the coast and proceed with caution until further notice. They were also advised against venturing into the deep sea. Rains in different parts of the country, including Dhaka, continued on Friday, which have caused rivers to flow above the danger level at four points. In Saturday's forecast, the Met Office said light to moderate rain or thundershowers accompanied by temporary gusty wind is likely to occur at most places of the country.","The Bangladesh Meteorological Department has asked the maritime ports to continue with the Local Cautionary Signal No. 3 as strong monsoon persists over the North Bay of Bengal, the media reported."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-hindu-widows-get-share-of-husbands-properties-bangladesh-high-court-historic-verdict-646910,"In historic verdict, Bangladesh court allows Hindu widows to get shares in husbands' properties","September 03, 2020, 01:57 PM",2020-09-03,3-9-2020,"In a historic verdict, the Bangladesh High Court has said that Hindu widows are entitled to shares in all properties owned by their late husbands and not just their homesteads. Previously Hindu widows in the country were only entitled to their spouses' homesteads and not other assets like agricultural land. However, human rights activists said that Wednesday's verdict was just a little progress and not an achievement.   ""This verdict is of course one step forward in the fight for the establishment of equality between men and women. But there's still a long way to go to achieve the goal for equal rights of Hindu women,"" Advocate and activist, Dipty Sikder said. ""The Hindu leaders have never played a positive role for the Hindu widows of Bangladesh. Only we the human rights activists have been fighting for 50 years first initiated by the country's legendary activist, Begum Sufia Kamal."" ""Still we wish them to come with us to achieve Kamal's goal of a Uniform Family Code."" Meanwhile, Rana Das Gupta, General Secretary of the Bangladesh Hindu Buddhist Christian Unity Council hailed the verdict, saying, ""We always welcome any positive verdict like this."" A single High Court bench of Justice Miftah Uddin Choudhury passed the order on Wednesday after finalizing a case in this regard. After 83 years (since 1937), Hindu widows will now get their rights on their husbands' assets. Barrister Syed Nafiul Islam, one of the lawyers for the plaintiff said: ""After this verdict, they (widows) will get a share of agricultural land too."" The strictest part of the Hindu law in the country is the distribution of property among girls. Enacted in 1937, the law deprived women of the right to inherit their husbands' properties. One Jyotindra Nath Mandal of Khulna filed a case in 1996 seeking a court order to deprive his dead brother's wife (sister-in-law) of their father's assets. The lower court said that widows had rights only to the area of the houses in which they lived, and not to agricultural property. Later, the district judge expressed a different opinion, that widows also had rights to agricultural land in the same manner as their husbands. The matter was then brought to the High Court. (With agency inputs)","In a historic verdict, the Bangladesh High Court has said that Hindu widows are entitled to shares in all properties owned by their late husbands and not just their homesteads. Previously Hindu widows in the country were only entitled to their spouses' homesteads and not other assets like agricultural land. However, human rights activists said that Wednesday's verdict was just a little progress and not an achievement."
bangladesh,https://www.indiatvnews.com/news/india/pakistan-bangladesh-relations-imran-khan-sheikh-hasina-640010,Why Imran Khan govt is trying to woo Bangladesh?,"August 06, 2020, 03:37 PM",2020-08-06,6-8-2020,"When Bangladesh Prime Minister Sheikh Hasina had visited Delhi, Pakistan’s Deputy High Commissioner Sayed Haider visited her and conveyed her that the Imran Khan had sent his best wishes. Even before Hasina landed in Delhi, the Pakistan Prime Minister spoke to her over phone for about 15 minutes.   What is the big deal? This is general diplomacy.I spoke to an Indian officer, who was unwilling to accept this that straightforward. His question was, ‘Alright, did you know that Sheikh Hasina was invited by Imran Khan to Islamabad? ’ My answer was: How am I supposed to know what they have possibly discussed? Neither Sheikh Hasina nor Imran Khan had informed me what they have spoken about. But inviting to one’s own country is courteousness. In the diplomatic circles such exchange has its meaning. Having covered it for decades, I understood what the talk was all about. It is the timing of the call that is significant. Today India’s dispute with Pakistan is in extremes. Since 1971, when Bangladesh was formed after fighting the Liberation War with the Pakistan army, till today so many things have changed. Pakistan wants to be friends with Bangladesh. China, Afghanistan, Iran all want to maintain a good relationship with Dhaka. Everyone knows about the importance of position of the small country situated in South Asia. It has a tremendous impact concerning geographical strategy. It isn’t surprising for China, Pakistan, Russia to try form a good relation with Bangladesh. India also wants to maintain a good relations with Bangladesh. It needs a proactive diplomacy to do that. It is precisely for this reason that Prime Minister is sending Vikram Doraiswami to Dhaka as the high commissioner. Harsh Vardhan Shringla was quite active as the High Commissioner in Dhaka. Under Shringla’s presence the importance of Indian High Commission in Dhaka increased. Even his dedication towards Bangladesh was unprecedented. When he was the acting Joint Secretary of Bangladesh since then I have watched him to be most active, and Smita Pant a suitable junior officer of Shringla. At the ground floor in South Block at Shringla’s office, when we used to talk about Bangladesh, he listened to new ideas. His down to earth approach was highly admirable. He always discarded the snobbish, aristocratic IFS-like incoherency. This person from Darjeeling through the staircase of success from Bangladesh to the Ambassador in the United States and today has become state’s Foreign Secretary. Meanwhile, Bengali diplomats like Riva Ganguly Das is being brought back in Delhi in the former post as secretary and instead Vikram Doraiswami is being sent. Despite being Tamil, he can speak a little Bengali. It is because his wife’s mother is Bengali and Mrs Doraiswami is comfortable in Bengali.Vikram Doraiswami belongs to the Foreign Service batch of 1992. He was in charge of International Organizations and various summits. Today India has a lot of expectations from Vikram. Dhaka would also have put its expectations on Vikram. This radiant 45—year-young man was the personal secretary of Dr Manmohan Singh. I have seen him closely work in the Race Course Road, outside Manmohan Singh’s chamber in a tiny room where he used to sit and do the work as his personal secretary. I’ve seen how he had gathered his experience in diplomacy from various countries. In our country from Indira to Rajiv even during the era of Narsimha Rao , there used to be only one personal secretary, and appointed an IAS that is Indian Administrative Service youth. After Atal Bihari Bajpayee became the Prime Minister, IAS Brajesh Mishra became his principal secretary and National Security Advisor. He introduced the custom of the appointment of two personal secretaries of the Prime Minister. One an IAS who will look after country’s internal affairs, will maintain contact between the Prime Minister and Cabinet, Chief Ministers and Governors. The other one will be IFS , Foreign Ministry Officer. He will be the Prime Minister’s liaison with the Foreign Minister and all other statesmen in the world. Although Shakti Sinha was an IAS officer at that time, Ajay Bisaria of the Foreign Service became another Private Secretary. Today he is India High Commissioner in Pakistan. Manmohan Singh did not stop this custom after coming in power. Out of two private secretaries one of them was Vikram. Vikram has done his graduation in History from Delhi University became. He then worked as a journalist. Hence in his DNA, there lies the espial capacity to that of a journalist. After the training ended in the year 1994, he went to Hong Kong. The institution in Hong Kong was under China University. In the year 1996 he went to Beijing. He worked there for four years. Later, Vikram became the Deputy Chief of Protocols in Delhi. Then in New York, he became a Political Counselor in Indian Permanent High Commission to the United Nations. In his careers he has had postings at various key places across the globe. Today, when he is going to Dhaka, he is the favourite of Foreign Minister Jayashakar and Foreign Secretary Harsh Vardhan Shringla . Do you know why I am saying this? I am saying this because if there is a direct relationship at the top level, that diplomat can easily make many decisions in other countries. It will cut the bureaucratic red tape. He is one of the blue-eyed boys of Prime Minister Narendra Modi. Sheikh Hasina knows him well. Therefore, it will be easier to fulfill the demands and the issues in Bangladesh. Indo-Bangladesh relations is highly likely to be strengthened with Vikram’s Dhaka appointment.","When Bangladesh Prime Minister Sheikh Hasina had visited Delhi, Pakistan’s Deputy High Commissioner Sayed Haider visited her and conveyed her that the Imran Khan had sent his best wishes. Even before Hasina landed in Delhi, the Pakistan Prime Minister spoke to her over phone for about 15 minutes."
bangladesh,https://www.indiatvnews.com/news/india/india-hands-over-10-broad-gauge-locomotives-to-bangladesh-637581,India hands over 10 broad gauge locomotives to Bangladesh,"July 27, 2020, 10:36 PM",2020-07-27,27-7-2020,"India on Monday handed over 10 railway locomotives to Bangladesh, reflecting its continued efforts to further boost bilateral economic engagement and expand ties with the neighbouring countries notwithstanding the coronavirus pandemic. The broad gauge locomotives were virtually flagged off to Bangladesh by External Affairs Minister S Jaishankar and Railway Minister Piyush Goyal.   From the Bangladesh side, the online ceremony was attended by Minister of Railway Md. Nurul Islam Sujan and Minister of Foreign Affairs Abul Kalam Abdul Momen. Speaking on the occasion, Jaishankar highlighted the depth of ""time tested"" relationship between India and Bangladesh based on mutual trust and respect. He expressed happiness that the COVID-19 pandemic has not slowed down the pace of bilateral cooperation and conveyed that he looked forward to more such ""milestones"" in the current year marking the birth centenary of Bangabandhu Sheikh Mujibur Rahman. In his comments, Goyal underscored the significance of railway cooperation in enhancing bilateral trade and connectivity and in further boosting the economic partnership between the two countries. ""The handing over of these locomotives, under grant assistance from the government of India, fulfils an important commitment made during the visit of Prime Minister of Bangladesh Sheikh Hasina to India in October 2019,"" the Ministry of External Affairs said in a statement. ""In keeping with the requirements of Bangladesh Railway, the locomotives have been suitably modified by the Indian side. These locomotives will help handle the increasing volume of passenger and freight train operations in Bangladesh,"" it said. The ten 3300 HP WDM3D locomotives given to Bangladesh are fit for running for more than 28 years, officials said. They are suitable for hauling freight as well as passenger trains and have a microprocessor-based control system. The current cost of these 10 locos is approximately Rs 60 crore, which is being borne by the Indian government, officials said. Bangladesh had sent a proposal to India in April last year for procurement of these locos, as 72 per cent of its present ones have already crossed their economic life. In the recent times, the MEA said, India and Bangladesh have stepped up cooperation between their railways in mitigating the impact of the COVID 19 pandemic as trade via land border faced disruptions. ""Rail, as a cost effective and environmental friendly solution, has helped in transporting essential commodities across the border.Both sides saw the highest ever exchange of freight trains in the month of June,"" it said, adding a total of 103 freight trains were utilised for carrying essential commodities and raw materials. ""Recently, parcel and container train services have also commenced between India and Bangladesh.This is expected to significantly enhance the scope of bilateral trade,"" it said. As part of its assistance to neighbouring countries, India on Saturday extended a USD 400 million currency swap facility to Sri Lanka to boost the island nation's foreign exchange reserves which are depleting during the coronavirus pandemic. (With inputs from PTI)","India on Monday handed over 10 railway locomotives to Bangladesh, reflecting its continued efforts to further boost bilateral economic engagement and expand ties with the neighbouring countries notwithstanding the coronavirus pandemic."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-floods-7-lakh-people-marooned-634217,"Over 700,000 marooned as flash floods wreak havoc in Bangladesh","July 14, 2020, 09:26 PM",2020-07-14,14-7-2020,"Flash floods triggered by incessant rainfall have left over 700,000 people marooned in Bangladesh, while inundating hundreds of villages and pushing the water levels of 14 rivers above the danger level, according to the media reports. The overall flood situation in Bangladesh has worsened in many districts in the country's north and north-eastern regions, causing immense suffering to people.   A total of 14 rivers were flowing above the danger level on Monday, according to the Flood Forecasting and Warning Centre. In Jamalpur, Kurigram and Gaibandha, more than 500,000 people were left marooned until Tuesday morning as fresh areas were flooded, leaving people and domestic animals in a crisis situation, the Dhaka Tribune reported. In Jamalpur, the Brahmaputra, called Jamuna in Bangladesh, was flowing 99 centimetres above the danger mark at Bahadurbad point, it said. The floods triggered by incessant rains left around 300,000 people marooned in 30 unions and four municipalities. Floodwater began to recede after the first phase of the flood when it had marooned around 400,000 people in 49 unions and eight municipalities in Jamalpur. However, the flood situation again intensified in the past few days, the report said. In Kurigram, around 200,000 people were marooned and the low lying areas in the basin of four main rivers in the district were flooded, it said. Ariful Islam, the executive engineer of Kurigram Water Development Board (WDB), told the Dhaka Tribune that the Brahmaputra river would continue to rise until the next 48 hours but Teesta and Dharla would begin to recede. ""The district administration has allocated 100 tonnes of rice, Tk4 lakh (USD 4,718) and 1,800 packets of dry food and those are being distributed among the flood-affected people,"" said Mokhlesur Rahman, district's relief and rehabilitation officer Gaibandha. In Gaibandha, over 1.2 lakh people have been affected due to the flood as the Teesta, Brahmaputra and Ghaghat rivers were flowing above the danger level on Monday. ""Water level of these three rivers will increase in the next two days,"" Rahman told The Daily Star. Hundreds of families living in the Teesta Barrage area were evacuated, said Hafizul Islam, sub-divisional engineer of WDB at Teesta Barrage. In Bogura, over 80,000 people have been hit by the flood as the Jamuna was flowing 46 cm above the danger level at the Sariakandi Mathurapara point on Monday, the report said. Over one lakh people, who were hit hard by the first phase of the flood a few days ago, have been marooned again, it said.","Flash floods triggered by incessant rainfall have left over 700,000 people marooned in Bangladesh, while inundating hundreds of villages and pushing the water levels of 14 rivers above the danger level, according to the media reports."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-defence-secretary-abdullah-al-mohsin-chowdhury-dies-of-coronavirus-630278,Bangladesh defence secretary dies of coronavirus,"June 29, 2020, 09:21 PM",2020-06-29,29-6-2020,"Bangladesh defence secretary Abdullah Al Mohsin Chowdhury died of coronavirus-related complications on Monday at a military hospital. He was 57 and is survived by his wife, a son and a daughter.   Chowdhury was admitted to Dhaka's Combined Military Hospital on June 2 after he was tested positive for the coronavirus infection. Later, he was moved to the intensive care unit and was administered plasma therapy after his condition deteriorated, the bdnews24.com reported. According to Md Bhasani Mirza, an administrative officer at the defence ministry, Chowdhury died after suffering a cardiac arrest during his treatment at the hospital, the Dhaka Tribune reported. Chowdhury's death came 15 days after State Minister for Religious Affairs Sheikh Abdullah died of a heart attack on June 13 in the same hospital. Abdullah's COVID-19 test result came back positive after his death. Meanwhile, Prime Minister Sheikh Hasina expressed profound shock and sorrow at the demise of Chowdhury. In a message of condolence, Hasina prayed for eternal peace of the departed soul and expressed deep sympathy to the bereaved family. Born in Cumilla in 1963, Chowdhury did his post-graduation in Soil Science from Dhaka University. Later, he did his post-graduation in Governance Studies from the Northern University in Dhaka. He served the Ministry of Fisheries and Livestock, Ministry of Finance, Ministry of Industries, Ministry of Health and Family Welfare, and the Prime Minister's Office in different capacities. He was the secretary to the Ministry of Environment, Forest and Climate Change before his stint at the defence ministry. Bangladesh has so far recorded 1,41,801 coronavirus cases and 1,783 fatalities due to the disease.",Bangladesh defence secretary Abdullah Al Mohsin Chowdhury died of coronavirus-related complications on Monday at a military hospital.
bangladesh,https://www.indiatvnews.com/business/news-bharti-airtel-arm-raise-stake-in-bangladesh-s-robi-axiata-624858,Bharti Airtel arm raise stake in Bangladesh's Robi Axiata,"June 09, 2020, 08:50 PM",2020-06-09,9-6-2020,"Bharti Airtel's subsidiary Bharti International (Singapore) has increased its stake in Robi Axiata, a telecom service provider in Bangladesh.   Bharti International (Singapore), which had a 25 per cent stake in Robi Axiata, acquired an additional 6.3 per cent stake in the company from NTT DOCOMO and its group entities, said Bharti Airtel in a regulatory filing on Tuesday. The company, however, didn't disclose the deal amount. ""Acquisition of the ordinary shares of Robi from DoCoMo has been done at mutually agreed valuation. The said valuation is non-material and is not disclosed herein due to reasons of confidentiality,"" it said. Robi is the second largest mobile network operator in Bangladesh and a subsidiary company of Axiata Investments (Labuan), which is the subsidiary of the leading Asian telecom giant, Axiata Group Berhad, based in Malaysia.","Bharti Airtel's subsidiary Bharti International (Singapore) has increased its stake in Robi Axiata, a telecom service provider in Bangladesh."
bangladesh,https://www.indiatvnews.com/news/world/earthquake-bangladesh-4-2-magnitude-damage-photos-updates-622922,Earthquake of magnitude 4.2 strikes India-Bangladesh border,"June 03, 2020, 09:18 AM",2020-06-03,3-6-2020,"An earthquake of magnitude 4.2 struck Bangladesh at 7:10 am IST. The epicenter of the earthquake wasNetrakona near Dhaka, Bangladesh.   (More information awaited...)","An earthquake of magnitude 4.2 struck Bangladesh at 7:10 am IST. The epicenter of the earthquake was Netrakona near Dhaka, Bangladesh."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-hospital-fire-dhaka-gulshan-market-fire-coronavirus-unit-blaze-death-toll-621141,Bangladesh: 5 killed in massive fire at Dhaka hospital's COVID-19 unit,"May 28, 2020, 09:07 AM",2020-05-28,28-5-2020,"At least five people, including a woman, were killed as a major fire broke out Wednesday at the COVID-19 unit of a health facility in Bangladesh’s post Gulshanmarket area, a senior official said. The fire broke out shortly before 10 pm after which the firefighters were informed about the incident at the hospital. “We have recovered five bodies. Of them four were male and one female,” fire service’s operations director Lieutenant Colonel Zillur Rahman told reporters.   SM Kamruzzama, the police station-in-charge of theGulshan area, said the fire broke out at the corona isolation unit of the hospital on the ground floor. While the exact cause of the incident was not known, media reports said an explosion of the air conditioning system caused the blaze that quickly spread and killed the five. It initially appeared to be COVID-19 patients but fire officials said they were yet to ascertain the victims’ identity. Hospital officials were not immediately available for comments. Witnesses and fire officials said the structure where the blaze broke out was isolated from the main hospital complex and was the emergency unit of the facility until being turned into a corona unit. Fire service chief Brigadier General Sajjad Hossain said the structure lacked the required system to douse blazes while investigations were ordered to find what caused the tragedy. (With PTI inputs) Also Read |Cyclone Amphan: 1.4 million people evacuated in Bangladesh Also Read |Bangladesh: First COVID-19 case detected in Rohingya camps​","The fire broke out shortly before 10 pm after which the firefighters were informed about the incident at the hospital. “We have recovered five bodies. Of them four were male and one female,” fire service’s operations director Lieutenant Colonel Zillur Rahman told reporters."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-rohingya-camps-first-covid-19-case-617571,Bangladesh: First COVID-19 case detected in Rohingya camps,"May 15, 2020, 11:13 PM",2020-05-15,15-5-2020,"The first coronavirus case has been confirmed in the crowded camps for Rohingya refugees in southern Bangladesh, where more than 1 million are taking shelter. The infected Rohingya and a local Bangladeshi who lives in the Cox’s Bazar district who also tested positive have been isolated, Mahbub Alam Talukder, the country’s refugee commissioner, said Thursday.   Teams have been activated to treat the patients as well as trace people they may have encountered, Louise Donovan, a spokeswoman for the U.N. refugee agency, told The Associated Press. Nationwide, Bangladesh has confirmed 18,863 cases, including 283 fatalities. But the toll is thought to be higher since adequate testing facilities are lacking in the South Asian nation of 160 million people. Aid workers have been warning of the potential for a serious outbreak if the virus spread into the densely populated camps. Donovan said Thursday that 108 Rohingya refugees in Cox’s Bazar have been tested for the coronavirus since the beginning of April. With about 40,000 people per square kilometer (103,600 per square mile) living in plastic shacks side by side, the 34 camps have more than 40 times Bangladesh’s average population density. Each shack is barely 10 square meters (107 square feet) and many are packed with up to 12 residents. Some refugees remained worried, saying they lacked access to clean water and protective equipment. “Here in the camps it’s difficult to protect our health from the virus because there are so many people in a small place,” said Ro Sawyeddollah, a camp resident and executive director of the Rohingya Students Union. The U.N. and the government said about 1,200 beds for isolating and treating COVID-19 patients were being readied just outside the camps at Ukhiya and Teknaf in Cox’s Bazar, and more were planned. Aid agencies and rights groups have been demanding Bangladesh’s government withdraw restrictions on using mobile phones and internet in the camps. Authorities had suspended internet use for security reasons, and recent reports said armed groups among the refugees were allegedly involved in kidnappings and smuggling of drugs. “Because of COVID-19, people can’t meet one another, so it’s impossible to share any messages or information without the internet,” said Ro Sawyeddollah. Daniel P. Sullivan, a human rights advocate for aid group Refugees International, said the lack of accurate information is fueling misinformation, and “rumors abound in the camps that COVID-19 is always fatal or that the faithful will be safe.” Most of the Rohingya have fled Myanmar since August 2017, when Myanmar’s military launched counterinsurgency operations in response to rebel attacks. Security forces have been accused of mass rapes, killings and burning thousands of homes. Authorities in Myanmar have long considered the Muslim Rohingya to be migrants from Bangladesh, even though their families have lived in the Buddhist-majority country for centuries. Nearly all have been denied citizenship since 1982, effectively rendering them stateless. They are also denied freedom of movement and other basic rights including education.","The first coronavirus case has been confirmed in the crowded camps for Rohingya refugees in southern Bangladesh, where more than 1 million are taking shelter."
bangladesh,https://www.indiatvnews.com/news/world/bangladesh-imam-tests-coronavirus-positive-ramzan-prayers-611715,Bangladesh: Imam who led Ramzan prayers at mosque tests coronavirus positive,"April 27, 2020, 12:14 PM",2020-04-27,27-4-2020,"An imam from Bangladesh has tested positive for coronavirus in Magura district. The reports of the imam showed positive after he led Ramzan prayers at a mosque. He led the prayers on Saturday evening and was diagnosed with the infection on Sunday morning. Around 20-25 people who offered prayers in the mosque and the health workers who collected their samples will all undergo tests, Rahman added.   The total number of confirmed cases in Bangladesh currently stands at 5,416, while the death toll has increased to 145, according to government data. The ISKCON temple in Bangladeshi capital had earlier reported 31 coronavirus cases, following which the authorities locked down the building to prevent the spread of the deadly virus. Bangladesh has reported nearly 5,000 COVID-19 cases and 140 deaths due to the disease. Bangladesh reported its first cases of the virus on March 8 with the authorities testing 46,589 samples since then. Also Read |31 ISKCON members in Bangladesh tested COVID-19 positive Also Read |Stop all movement across borders with Pakistan, Bangladesh: Amit Shah to BSF","Coronavirus in Bangladesh: Bangladesh has reported nearly 5,000 COVID-19 cases and 140 deaths due to the disease. The country reported its first cases of the virus on March 8 with the authorities testing 46,589 samples since then."
bangladesh,https://www.indiatvnews.com/news/world/coronavirus-lockdown-bangladesh-suspends-rail-bus-ferry-services-covid-19-601310,"Coronavirus Pandemic: Bangladesh suspends rail, bus, ferry services to contain COVID-19 spread","March 25, 2020, 01:44 PM",2020-03-25,25-3-2020,"Bangladesh has cancelled passenger trains as the country strives to prevent the COVID-19 from spreading locally. On Tuesday morning the Bangladesh Railway suspended operation of 257 local, mail and commuter trains, the Xinhua news agency reported. ""All local, mail and commuter trains of Bangladesh will remain suspended from today morning till further notice,"" said a senior official of Bangladesh Railway.   The official who declined to be named said steps are also underway to suspend intercity trains shortly. Authorities have also announced that the ferry service would be suspended from Tuesday. Long-route bus services from the capital Dhaka to various destinations have already been halted due to growing concern over the virus. Bus, train and ferry terminals in Dhaka witnessed a mad rush on Tuesday morning as people started streaming out of the capital city following the government's announcement on Monday to shut offices amid fears of massive spread. Following the rise of COVID-19 cases in the country, the Bangladeshi government declared a public holiday from March 26 to April 4 except for entities providing essential services. Bangladeshi Cabinet Secretary Khandker Anwarul Islam told a press conference, ""Army would be deployed to assist local administration as all the government and the private offices in the country will be closed from March 26 to April 4"". Bangladesh health authorities reported another COVID-19 death on Monday, taking the country's death toll from the outbreak to three, as the number of reported infections also rose to 33. Also Read |Bangladesh shuts country's largest brothel over COVID-19 fears Also Read |Bangladesh reports 1st coronavirus death","Bangladesh health authorities reported another COVID-19 death on Monday, taking the country's death toll from the outbreak to three, as the number of reported infections also rose to 33."
